name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Kenny Events,09731740554,, Mahesh Nagar,80 Feet Road Mahesh Nagar,jaipur,4.4,110 Ratings,"Caterers, Event Organisers",26.871694972222,75.775688972222,302015,0141PX141.X141.230615140655.B2Y2,https://www.justdial.com/Jaipur/Kenny-Events-Mahesh-Nagar/0141PX141-X141-230615140655-B2Y2_BZDET,4.4,https://content.jdmagicbox.com/comp/jaipur/y2/0141px141.x141.230615140655.b2y2/catalogue/5a3l9kr6lukhbwh-jcre6s6b8a.jpg;https://content.jdmagicbox.com/comp/jaipur/y2/0141px141.x141.230615140655.b2y2/catalogue/kenny-events-gopalpura-jaipur-event-organisers-bxn7w6342n.jpg;https://content.jdmagicbox.com/comp/jaipur/y2/0141px141.x141.230615140655.b2y2/catalogue/kenny-events-gopalpura-jaipur-event-organisers-8n6h6sg7up.jpg;https://content.jdmagicbox.com/comp/jaipur/y2/0141px141.x141.230615140655.b2y2/catalogue/5a3l9kr6lukhbwh-jcre6s6b8a-250.jpg;https://content.jdmagicbox.com/comp/jaipur/y2/0141px141.x141.230615140655.b2y2/catalogue/kenny-events-gopalpura-jaipur-event-organisers-8n6h6sg7up-250.jpg,1,1
Jayant Fireworks,08401970166,,Near Mall Of Jaipur Gate No 1 Vaishali Nagar,Sector -2 Vaishali Marg Vaishali Nagar,jaipur,5,24 Ratings,"Event Organisers, Balloon Decorators",26.899377084599,75.736641390985,302021,0141PX141.X141.251111134504.S3W5,https://www.justdial.com/Jaipur/Jayant-Fireworks-Near-Mall-Of-Jaipur-Gate-No-1-Vaishali-Nagar/0141PX141-X141-251111134504-S3W5_BZDET,5,https://content.jdmagicbox.com/v2/comp/jaipur/w5/0141px141.x141.251111134504.s3w5/catalogue/jayant-fireworks-vaishali-nagar-jaipur-event-organisers-swvw8ubi8u.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/w5/0141px141.x141.251111134504.s3w5/catalogue/jayant-fireworks-vaishali-nagar-jaipur-event-organisers-7ucoqfv7f7.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/w5/0141px141.x141.251111134504.s3w5/catalogue/2xayzj8qxxuqc19-2551aux8r2.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/w5/0141px141.x141.251111134504.s3w5/catalogue/npm0ft8wdiluckq-252yzjwduw.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/w5/0141px141.x141.251111134504.s3w5/catalogue/hyjumtvj5i8rjol-qzcftu57cw.jpg,1,1
Xtreme Entertainment,08511774652,,Triveni Dhoodh Bhandar Vaishali Nagar,Giriraj Vihar Road Vaishali Nagar,jaipur,4.3,24 Ratings,"Event Organisers, Photographers",26.9065062,75.7344353,302021,0141PX141.X141.230819110603.J1J9,https://www.justdial.com/Jaipur/Xtreme-Entertainment-Triveni-Dhoodh-Bhandar-Vaishali-Nagar/0141PX141-X141-230819110603-J1J9_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/jaipur/j9/0141px141.x141.230819110603.j1j9/catalogue/xtreme-entertainment-vaishali-nagar-jaipur-event-organisers-yqp1k4227n.jpg;https://content.jdmagicbox.com/comp/jaipur/j9/0141px141.x141.230819110603.j1j9/catalogue/xtreme-entertainment-vaishali-nagar-jaipur-event-organisers-2sp3jnrp1z.jpg;https://content.jdmagicbox.com/comp/jaipur/j9/0141px141.x141.230819110603.j1j9/catalogue/xtreme-entertainment-vaishali-nagar-jaipur-event-organisers-08odbiqrwq.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/j9/0141px141.x141.230819110603.j1j9/catalogue/xtreme-entertainment-vaishali-nagar-jaipur-event-organisers-rinloy4sp9.jpg;https://content.jdmagicbox.com/comp/jaipur/j9/0141px141.x141.230819110603.j1j9/catalogue/xtreme-entertainment-vaishali-nagar-jaipur-event-organisers-19o179mtr1.jpg,1,1
Rajwada Wedding Dance Group Of Rajasthan,09972231284,,Bhawani Singh Road Jyothi Nagar,Jyoti Nagar Mode Jyothi Nagar,jaipur,4.8,6 Ratings,"Event Organisers, Wedding Bands",26.8935674,75.7947537,302005,0141PX141.X141.220214220647.Y4B8,https://www.justdial.com/Jaipur/Rajwada-Wedding-Dance-Group-Of-Rajasthan-Bhawani-Singh-Road-Jyothi-Nagar/0141PX141-X141-220214220647-Y4B8_BZDET,4.8,https://content.jdmagicbox.com/comp/jaipur/b8/0141px141.x141.220214220647.y4b8/catalogue/rajwada-wedding-group-jyothi-nagar-jaipur-dhol-players-sfidz9etqj.jpg;https://content.jdmagicbox.com/comp/jaipur/b8/0141px141.x141.220214220647.y4b8/catalogue/rajwada-wedding-group-jyothi-nagar-jaipur-dhol-players-ha0rkyc1pr.jpg;https://content.jdmagicbox.com/comp/jaipur/b8/0141px141.x141.220214220647.y4b8/catalogue/rajwada-wedding-group-jyothi-nagar-jaipur-dhol-players-aq633fa9oa.jpg;https://content.jdmagicbox.com/comp/jaipur/b8/0141px141.x141.220214220647.y4b8/catalogue/rajwada-wedding-group-jyothi-nagar-jaipur-dhol-players-suq25vzblj.jpg;https://content.jdmagicbox.com/comp/jaipur/b8/0141px141.x141.220214220647.y4b8/catalogue/rajwada-wedding-group-jyothi-nagar-jaipur-dhol-players-s3nqtdwv1q.jpg,1,1
Aryans Event Entertainment,09724615818,,Behind Jai Mahal Palace Hasanpura,Chintu Road Hasanpura,jaipur,5,8 Ratings,"Event Organisers, Event Organisers For Wedding",26.8866592,75.7669073,302006,0141PX141.X141.230125141639.E9Q2,https://www.justdial.com/Jaipur/Aryans-Event-Entertainment-Behind-Jai-Mahal-Palace-Hasanpura/0141PX141-X141-230125141639-E9Q2_BZDET,5,https://content.jdmagicbox.com/comp/jaipur/q2/0141px141.x141.230125141639.e9q2/catalogue/aryans-event-entertainment-hasanpura-jaipur-event-organisers-s8yxrylwza.jpg;https://content.jdmagicbox.com/comp/jaipur/q2/0141px141.x141.230125141639.e9q2/catalogue/aryans-event-entertainment-hasanpura-jaipur-event-organisers-xk3mopk7tc.jpg;https://content.jdmagicbox.com/comp/jaipur/q2/0141px141.x141.230125141639.e9q2/catalogue/aryans-event-entertainment-hasanpura-jaipur-event-organisers-2wd07a6vgd.jpg;https://content.jdmagicbox.com/comp/jaipur/q2/0141px141.x141.230125141639.e9q2/catalogue/aryans-event-entertainment-hasanpura-jaipur-event-organisers-tgydsi5ofl.jpg;https://content.jdmagicbox.com/comp/jaipur/q2/0141px141.x141.230125141639.e9q2/catalogue/aryans-event-entertainment-hasanpura-jaipur-event-organisers-1bliye115b.jpg,1,1
Computer And Sound Gallery,07041397337,,Opposite Mahalaxami Jewellers M I Road,Panch Batti M I Road,Jaipur,4.5,17 Ratings,"Second Hand Laptop Dealers, Laptops On Rent",26.9176,75.810166666667,302001,0141PX141.X141.100216114802.E7F9,https://www.justdial.com/Jaipur/Computer-And-Sound-Gallery-Opposite-Mahalaxami-Jewellers-M-I-Road/0141PX141-X141-100216114802-E7F9_BZDET,4.5,https://content.jdmagicbox.com/comp/jaipur/f9/0141px141.x141.100216114802.e7f9/catalogue/computer-and-sound-gallery-m-i-road-jaipur-tv-on-rent-dt91wt16f5.jpg;https://content.jdmagicbox.com/comp/jaipur/f9/0141px141.x141.100216114802.e7f9/catalogue/computer-and-sound-gallery-m-i-road-jaipur-tv-on-rent-clbxctv01k.jpg;https://content.jdmagicbox.com/comp/jaipur/f9/0141px141.x141.100216114802.e7f9/catalogue/computer-and-sound-gallery-m-i-road-jaipur-projectors-on-hire-4fbrkzs.jpg;https://content.jdmagicbox.com/comp/jaipur/f9/0141px141.x141.100216114802.e7f9/catalogue/computer-and-sound-gallery-m-i-road-jaipur-tv-on-rent-o53h42f7ea.jpg;https://content.jdmagicbox.com/comp/jaipur/f9/0141px141.x141.100216114802.e7f9/catalogue/computer-and-sound-gallery-m-i-road-jaipur-tv-on-rent-z7iz2vdina.jpg,1,1
A S Event & Bhavesh Entertainment,08971317641,,Near Gurudwara Main Gate Oppsite Sabji Mandi Malviya Nagar,Main Road Malviya Nagar,Jaipur,4.9,71 Ratings,"Dance Classes, Caterers",26.8895255,75.8134891,302017,0141PX141.X141.170407194551.V8F7,https://www.justdial.com/Jaipur/A-S-Event-Bhavesh-Entertainment-Near-Gurudwara-Main-Gate-Oppsite-Sabji-Mandi-Malviya-Nagar/0141PX141-X141-170407194551-V8F7_BZDET,4.9,https://content.jdmagicbox.com/comp/jaipur/f7/0141px141.x141.170407194551.v8f7/catalogue/a-s-event-and-bhavesh-entertainment-malviya-nagar-jaipur-dance-classes-g6kj89c27s.jpg;https://content.jdmagicbox.com/comp/jaipur/f7/0141px141.x141.170407194551.v8f7/catalogue/a-s-event-and-bhavesh-entertainment-malviya-nagar-jaipur-dance-classes-2fuvmrnrgu.jpg;https://content.jdmagicbox.com/comp/jaipur/f7/0141px141.x141.170407194551.v8f7/catalogue/a-s-event-and-bhavesh-entertainment-malviya-nagar-jaipur-dance-classes-glb84nb8kk.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/f7/0141px141.x141.170407194551.v8f7/catalogue/a-s-event-and-bhavesh-entertainment-malviya-nagar-jaipur-choreographers-ugb2ybu9bp.jpg;https://content.jdmagicbox.com/comp/jaipur/f7/0141px141.x141.170407194551.v8f7/catalogue/a-s-event-and-bhavesh-entertainment-malviya-nagar-jaipur-choreographers-87iut7khx7.jpg,1,1
Mice Event Solutions,08128192728,,Near Marudhar Hospital Jaipur Khatipura Jaswant Nagar,Rajputana Tower F9 Jasvant Nagar Jaswant Nagar,jaipur,4.7,9 Ratings,"Event Organisers, Wedding Planners",26.9581723,75.6868014,302012,0141PX141.X141.200701230009.E8F8,https://www.justdial.com/Jaipur/Mice-Event-Solutions-Near-Marudhar-Hospital-Jaipur-Khatipura-Jaswant-Nagar/0141PX141-X141-200701230009-E8F8_BZDET,4.7,https://content.jdmagicbox.com/comp/jaipur/f8/0141px141.x141.200701230009.e8f8/catalogue/mice-event-solutions-jaswant-nagar-jaipur-event-management-companies-h94cmaux4n.jpg;https://content.jdmagicbox.com/comp/jaipur/f8/0141px141.x141.200701230009.e8f8/catalogue/mice-event-solutions-jaswant-nagar-jaipur-event-management-companies-n64s1qnqqu.jpg;https://content.jdmagicbox.com/comp/jaipur/f8/0141px141.x141.200701230009.e8f8/catalogue/mice-event-solutions-jaswant-nagar-jaipur-event-management-companies-5c2wauvubc.jpg;https://content.jdmagicbox.com/comp/jaipur/f8/0141px141.x141.200701230009.e8f8/catalogue/mice-event-solutions-jaswant-nagar-jaipur-event-management-companies-06nenjwean.jpg;https://content.jdmagicbox.com/comp/jaipur/f8/0141px141.x141.200701230009.e8f8/catalogue/mice-event-solutions-jaswant-nagar-jaipur-event-management-companies-m59qrs4p36.jpg,1,1
Sharma Tent and Events,08511881724,,Nearby Jain Mandir Jagatpura Getor,Getor Road Main Market Jagatpura Getor,jaipur,5,14 Ratings,"Event Organisers, Tent House",26.835341,75.8328352,302017,0141PX141.X141.260507161433.H9C9,https://www.justdial.com/Jaipur/Sharma-Tent-and-Events-Nearby-Jain-Mandir-Jagatpura-Getor/0141PX141-X141-260507161433-H9C9_BZDET,5,https://content.jdmagicbox.com/v2/comp/jaipur/c9/0141px141.x141.260507161433.h9c9/catalogue/sharma-tent-and-events-jagatpura-getor-jaipur-event-organisers-kdnjspx66l.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/c9/0141px141.x141.260507161433.h9c9/catalogue/sharma-tent-and-events-jagatpura-getor-jaipur-event-organisers-8tb2d958oe.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/c9/0141px141.x141.260507161433.h9c9/catalogue/sharma-tent-and-events-jagatpura-getor-jaipur-event-organisers-78cc7750h2.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/c9/0141px141.x141.260507161433.h9c9/catalogue/sharma-tent-and-events-jagatpura-getor-jaipur-event-organisers-7b5v21htn1.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/c9/0141px141.x141.260507161433.h9c9/catalogue/sharma-tent-and-events-jagatpura-getor-jaipur-event-organisers-uy0ucgift2.jpg,1,1
Pooja Event Planner,08460221241,, Kookas,Near Amerview Hotel Kookas,jaipur,4.6,16 Ratings,"Event Organisers, Wedding Planners",27.042766666667,75.893330555556,302028,0141PX141.X141.240508114143.A2C2,https://www.justdial.com/Jaipur/Pooja-Event-Planner-Kookas/0141PX141-X141-240508114143-A2C2_BZDET,4.6,https://content.jdmagicbox.com/comp/jaipur/c2/0141px141.x141.240508114143.a2c2/catalogue/pooja-event-planner-kookas-jaipur-event-organisers-ys3mtcfyxb.jpg;https://content.jdmagicbox.com/comp/jaipur/c2/0141px141.x141.240508114143.a2c2/catalogue/pooja-event-planner-kookas-jaipur-event-organisers-you2hb39v2.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/c2/0141px141.x141.240508114143.a2c2/catalogue/pooja-event-planner-kookas-jaipur-event-organisers-ig00f9vk1w.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/c2/0141px141.x141.240508114143.a2c2/catalogue/pooja-event-planner-kookas-jaipur-event-organisers-893brqahcx.jpg;https://content.jdmagicbox.com/comp/jaipur/c2/0141px141.x141.240508114143.a2c2/catalogue/pooja-event-planner-kookas-jaipur-event-organisers-5vs0dg7zgc.jpg,1,1
ASJ Planners and Designer,08904952154,,Near By Hyatt Regency Behind VPM Garden Mansarovar,Kharbas Circle Mansarovar,jaipur,5,6 Ratings,"Event Organisers, Wedding Planners",26.8458376,75.7608576,302020,0141PX141.X141.251206180207.T1L9,https://www.justdial.com/Jaipur/ASJ-Planners-and-Designer-Near-By-Hyatt-Regency-Behind-Vpm-Garden-Mansarovar/0141PX141-X141-251206180207-T1L9_BZDET,5,https://content.jdmagicbox.com/v2/comp/jaipur/l9/0141px141.x141.251206180207.t1l9/catalogue/asj-planners-and-designer-mansarovar-jaipur-event-organisers-44ha3g1l4o.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l9/0141px141.x141.251206180207.t1l9/catalogue/asj-planners-and-designer-mansarovar-jaipur-event-organisers-qrzpn6hnzh.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l9/0141px141.x141.251206180207.t1l9/catalogue/asj-planners-and-designer-mansarovar-jaipur-event-organisers-3lmq250zd1.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l9/0141px141.x141.251206180207.t1l9/catalogue/asj-planners-and-designer-mansarovar-jaipur-event-organisers-3mpb0r3j4p.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l9/0141px141.x141.251206180207.t1l9/catalogue/asj-planners-and-designer-mansarovar-jaipur-event-organisers-lkf77147aw.jpg,1,1
Vicinity Ventures Private Limited,08792864593,,Todiram Janpura Jagatpura Getor,Railway Colony Jagatpura Getor,jaipur,5,12 Ratings,,26.8336027,75.8431361,302017,0141PX141.X141.250304132032.F8T1,https://www.justdial.com/Jaipur/Vicinity-Ventures-Private-Limited-Todiram-Janpura-Jagatpura-Getor/0141PX141-X141-250304132032-F8T1_BZDET,5,https://content.jdmagicbox.com/v2/comp/jaipur/t1/0141px141.x141.250304132032.f8t1/catalogue/vicinity-ventures-private-limited-jagatpura-getor-jaipur-farm-house-on-rent-8bkbvoqbks.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/t1/0141px141.x141.250304132032.f8t1/catalogue/vicinity-ventures-private-limited-jagatpura-getor-jaipur-farm-house-on-rent-ltv3hod1aj.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/t1/0141px141.x141.250304132032.f8t1/catalogue/vicinity-ventures-private-limited-jagatpura-getor-jaipur-farm-house-on-rent-1v0jy9rynx.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/t1/0141px141.x141.250304132032.f8t1/catalogue/vicinity-ventures-private-limited-jagatpura-getor-jaipur-farm-house-on-rent-80ryauut21.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/t1/0141px141.x141.250304132032.f8t1/catalogue/vicinity-ventures-private-limited-jagatpura-getor-jaipur-farm-house-on-rent-z7kj8mb87i.jpg,1,1
Purple Poppy - An Event Planner,08460416668,,264 Opposite Nitish Tower Tonk Road,Tonk Road,Jaipur,4.7,9 Ratings,"Event Organisers, Wedding Planners",26.8348989,75.7852364,302018,0141PX141.X141.150720114507.E1V3,https://www.justdial.com/Jaipur/Purple-Poppy-An-Event-Planner-264-Opposite-Nitish-Tower-Tonk-Road/0141PX141-X141-150720114507-E1V3_BZDET,4.7,https://content.jdmagicbox.com/comp/jaipur/v3/0141px141.x141.150720114507.e1v3/catalogue/purple-poppy-an-event-planner-tonk-road-jaipur-event-organisers-hjjpkm.jpg;https://content.jdmagicbox.com/comp/jaipur/v3/0141px141.x141.150720114507.e1v3/catalogue/purple-poppy-an-event-planner-tonk-road-jaipur-event-organisers-uw20jd.jpg;https://content.jdmagicbox.com/comp/jaipur/v3/0141px141.x141.150720114507.e1v3/catalogue/purple-poppy-an-event-planner-tonk-road-jaipur-event-organisers-2dojawm.jpg;https://content.jdmagicbox.com/comp/jaipur/v3/0141px141.x141.150720114507.e1v3/catalogue/purple-poppy-an-event-planner-tonk-road-jaipur-event-organisers-2ttmy7j.jpg;https://content.jdmagicbox.com/comp/jaipur/v3/0141px141.x141.150720114507.e1v3/catalogue/purple-poppy-an-event-planner-tonk-road-jaipur-event-organisers-hjjpkm-250.jpg,1,1
Shri Radhe Radhe Caterers,08733872114,,Oppnational Super Market Lalarpura,Gandhi Path West Lalarpura,jaipur,5,1 Rating,"Caterers, Caterers For Wedding",26.902519,75.7140923,302034,0141PX141.X141.230920180753.S8N3,https://www.justdial.com/Jaipur/Shri-Radhe-Radhe-Caterers-Oppnational-Super-Market-Lalarpura/0141PX141-X141-230920180753-S8N3_BZDET,5,https://content.jdmagicbox.com/v2/comp/jaipur/n3/0141px141.x141.230920180753.s8n3/catalogue/shri-radhe-radhe-caterers-lalarpura-jaipur-caterers-wca9jkaf8w.jpg;https://content.jdmagicbox.com/comp/def_content_category/caterers-upto-150-persons-/caterers-9-caterers-upto-150-persons--1-k03rj.jpg;https://content.jdmagicbox.com/comp/def_content_category/caterers-upto-150-persons-/caterers-11-caterers-upto-150-persons--2-8ya0w.jpg;https://content.jdmagicbox.com/comp/def_content_category/caterers-upto-150-persons-/caterers-14-caterers-upto-150-persons--3-sez6f.jpg;https://content.jdmagicbox.com/comp/def_content_category/caterers-upto-150-persons-/caterers-15-caterers-upto-150-persons--4-a5yeo.jpg,1,1
Adorable Event's,08490873078,,Opposite Glass Factory Tonk Road,Tonk Road Tonk Road,jaipur,4.5,77 Ratings,"Caterers, Event Organisers",26.8695452006,75.796976510566,302015,0141PX141.X141.250505135717.J1L5,https://www.justdial.com/Jaipur/Adorable-Events-Opposite-Glass-Factory-Tonk-Road/0141PX141-X141-250505135717-J1L5_BZDET,4.5,https://content.jdmagicbox.com/v2/comp/jaipur/l5/0141px141.x141.250505135717.j1l5/catalogue/adorable-event-s-tonk-road-jaipur-caterers-cd64dti6xi.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l5/0141px141.x141.250505135717.j1l5/catalogue/adorable-event-s-tonk-road-jaipur-caterers-8v9rhglh27.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l5/0141px141.x141.250505135717.j1l5/catalogue/adorable-event-s-tonk-road-jaipur-caterers-o7u3499n8g.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l5/0141px141.x141.250505135717.j1l5/catalogue/adorable-event-s-tonk-road-jaipur-caterers-kxmakytax8.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/l5/0141px141.x141.250505135717.j1l5/catalogue/adorable-event-s-tonk-road-jaipur-caterers-72o37fn45d.jpg,1,1
Sadhyam Events,08147716750,,Near By Tonk Phatak Mahesh Nagar,Agrcen Mahesh Nagar,Jaipur,5,16 Ratings,"Event Organisers, Wedding Planners",26.8772615,75.7856247,302015,0141PX141.X141.180317165511.P4K5,https://www.justdial.com/Jaipur/Sadhyam-Events-Near-By-Tonk-Phatak-Mahesh-Nagar/0141PX141-X141-180317165511-P4K5_BZDET,5,https://content.jdmagicbox.com/v2/comp/jaipur/k5/0141px141.x141.180317165511.p4k5/catalogue/sadhyam-events-mahesh-nagar-jaipur-caterers-ve6uin92yv.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/k5/0141px141.x141.180317165511.p4k5/catalogue/sadhyam-events-mahesh-nagar-jaipur-caterers-20ztbkh776.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/k5/0141px141.x141.180317165511.p4k5/catalogue/sadhyam-events-mahesh-nagar-jaipur-caterers-wxewd8kaoj.jpg;https://content.jdmagicbox.com/comp/jaipur/w6/pwfl1521284713w9d5w6/catalogue/singhal-caterers-and-wedding-planners-mahesh-nagar-jaipur-caterers-srie2.jpg;https://content.jdmagicbox.com/comp/jaipur/k5/0141px141.x141.180317165511.p4k5/catalogue/singhal-caterers-and-wedding-planners-jaipur-xvcbc9scab.jpg,1,1
The Aadhya Event,07041633964,,Near Saint Anslem School Mansarovar,Rajat Path Mansarovar,Jaipur,4.9,9 Ratings,"Event Organisers, Wedding Planners",26.8624002,75.7565058,302020,0141PX141.X141.130422164555.Z8X4,https://www.justdial.com/Jaipur/The-Aadhya-Event-Near-Saint-Anslem-School-Mansarovar/0141PX141-X141-130422164555-Z8X4_BZDET,4.9,https://content.jdmagicbox.com/comp/jaipur/x4/0141px141.x141.130422164555.z8x4/catalogue/the-aadhya-event-mansarovar-jaipur-event-organisers-e3ew06u4nm.jpg;https://content.jdmagicbox.com/comp/jaipur/x4/0141px141.x141.130422164555.z8x4/catalogue/the-aadhya-event-mansarovar-jaipur-event-organisers-nk669t1w9s.jpg;https://content.jdmagicbox.com/comp/jaipur/x4/0141px141.x141.130422164555.z8x4/catalogue/the-aadhya-event-mansarovar-jaipur-event-organisers-twxcfkogow.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/x4/0141px141.x141.130422164555.z8x4/catalogue/the-aadhya-event-mansarovar-jaipur-event-organisers-dx2i2oyc84.jpg;https://content.jdmagicbox.com/comp/chittorgarh/x4/0141px141.x141.130422164555.z8x4/catalogue/the-aadhya-event-mansarovar-jaipur-event-organisers-u90zztlhg4.jpg,1,1
B. Trading Company,08128264825,, Harmada,Sikar Road Harmada,jaipur,4.7,3 Ratings,"Event Organisers, Wedding Planners",27.012625,75.769586111111,302013,0141PX141.X141.250130140427.L9E9,https://www.justdial.com/Jaipur/B-Trading-Company-Harmada/0141PX141-X141-250130140427-L9E9_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/jaipur/e9/0141px141.x141.250130140427.l9e9/catalogue/8ihpqvlpel8oko7-kdlt26byta.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/e9/0141px141.x141.250130140427.l9e9/catalogue/b-trading-company-harmada-jaipur-event-organisers-8i37l7slld.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/e9/0141px141.x141.250130140427.l9e9/catalogue/b-trading-company-harmada-jaipur-event-organisers-kbs0h0fk0s.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/e9/0141px141.x141.250130140427.l9e9/catalogue/b-trading-company-harmada-jaipur-event-organisers-kbs0h0fk0s-250.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/e9/0141px141.x141.250130140427.l9e9/catalogue/b-trading-company-harmada-jaipur-event-organisers-8i37l7slld-250.jpg,1,1
Blackup Events,09054660912,,Sector 11 Near Post Office Pratap Nagar,Kumbha Marg Pratap Nagar,jaipur,4.2,5 Ratings,"Event Organisers, Wedding Planners",26.814881,75.8244197,302033,0141PX141.X141.241105180213.U3I8,https://www.justdial.com/Jaipur/Blackup-Events-Sector-11-Near-Post-Office-Pratap-Nagar/0141PX141-X141-241105180213-U3I8_BZDET,4.2,https://content.jdmagicbox.com/v2/comp/jaipur/i8/0141px141.x141.241105180213.u3i8/catalogue/blackup-events-pratap-nagar-jaipur-event-organisers-x4nidvix3m.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/i8/0141px141.x141.241105180213.u3i8/catalogue/blackup-events-pratap-nagar-jaipur-event-organisers-fw09itpal3.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/i8/0141px141.x141.241105180213.u3i8/catalogue/blackup-events-pratap-nagar-jaipur-event-organisers-mngkfs70gb.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/i8/0141px141.x141.241105180213.u3i8/catalogue/blackup-events-pratap-nagar-jaipur-event-organisers-ny9hhv7tik.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/i8/0141px141.x141.241105180213.u3i8/catalogue/blackup-events-pratap-nagar-jaipur-event-organisers-se549r7opn.jpg,1,1
Gns Presentations and Event,09035294393,, Queens Road,Moti Nagar Queens Road,Jaipur,4.5,9 Ratings,"Event Organisers, Event Management Companies",26.9020736,75.7508981,302021,0141PX141.X141.140203183111.Y2B7,https://www.justdial.com/Jaipur/Gns-Presentations-and-Event-Queens-Road/0141PX141-X141-140203183111-Y2B7_BZDET,4.5,https://content.jdmagicbox.com/comp/jaipur/b7/0141px141.x141.140203183111.y2b7/catalogue/gns-presentations-and-event-queens-road-jaipur-event-organisers-sjiha.jpg;https://content.jdmagicbox.com/comp/jaipur/b7/0141px141.x141.140203183111.y2b7/catalogue/gns-presentations-and-event-queens-road-jaipur-event-organisers-kkp633h3q1.jpg;https://content.jdmagicbox.com/comp/jaipur/b7/0141px141.x141.140203183111.y2b7/catalogue/gns-presentations-and-event-queens-road-jaipur-event-organisers-for-new-year-party-abgxnkqgbh.jpg;https://content.jdmagicbox.com/comp/jaipur/b7/0141px141.x141.140203183111.y2b7/catalogue/gns-presentations-and-event-queens-road-jaipur-event-organisers-kx54y.jpg;https://content.jdmagicbox.com/comp/jaipur/b7/0141px141.x141.140203183111.y2b7/catalogue/gns-presentations-and-event-queens-road-jaipur-event-organisers-86y8d.jpg,1,1
Surprise Planner,08904396719,,Near Gupta Store Vaishali Nagar,Amrapali Circle Vaishali Nagar,jaipur,4.5,417 Ratings,"Event Organisers, Photographers",26.9068213,75.7343919,302021,0141PX141.X141.200227134632.I9Q8,https://www.justdial.com/Jaipur/Surprise-Planner-Near-Gupta-Store-Vaishali-Nagar/0141PX141-X141-200227134632-I9Q8_BZDET,4.5,https://content.jdmagicbox.com/v2/comp/jaipur/q8/0141px141.x141.200227134632.i9q8/catalogue/surprise-planner-vaishali-nagar-jaipur-event-organisers-for-wedding-7r6k5fvgfw.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/q8/0141px141.x141.200227134632.i9q8/catalogue/surprise-planner-vaishali-nagar-jaipur-event-organisers-for-wedding-e6fvwy1ebb.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/q8/0141px141.x141.200227134632.i9q8/catalogue/surprise-planner-vaishali-nagar-jaipur-event-organisers-for-wedding-bk9mbdbsc2.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/q8/0141px141.x141.200227134632.i9q8/catalogue/surprise-planner-vaishali-nagar-jaipur-event-organisers-for-wedding-r4ie7p3wom.jpg;https://content.jdmagicbox.com/v2/comp/jaipur/q8/0141px141.x141.200227134632.i9q8/catalogue/surprise-planner-vaishali-nagar-jaipur-event-organisers-for-wedding-u8dx1w38hr.jpg,1,1
