name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Moments and Beyond Events,09972351779,,Near To Gachibowli,Atrium Mall Gachibowli,hyderabad,4,1 Rating,"Caterers, Event Organisers",17.4462602,78.3638535,500032,040PXX40.XX40.250823084514.A3R8,https://www.justdial.com/Hyderabad/Moments-and-Beyond-Events-Near-To-Gachibowli/040PXX40-XX40-250823084514-A3R8_BZDET,4,https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding4-event-organisers-for-wedding-4-hjxk3-event-organisers-for-wedding-2-kfera.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding6-event-organisers-for-wedding-6-0ia76-event-organisers-for-wedding-4-jz1ig.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding3-event-organisers-for-wedding-3-3rxun-event-organisers-for-wedding-1-8939d.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding5-event-organisers-for-wedding-5-xfluy-event-organisers-for-wedding-3-1b57a.jpg;https://content.jdmagicbox.com/comp/def_content_category/caterers-upto-75-persons-/caterers-9-caterers-upto-75-persons--1-543i1.jpg,1,5
Kohinoor Flower Decorations,08904775758,,Uppal Bus Stop Uppal,Uppal Main Road Uppal,hyderabad,4.9,16 Ratings,"Flower Decorators, Event Organisers",17.3951272,78.5939382,500039,040PXX40.XX40.240327200929.G1F4,https://www.justdial.com/Hyderabad/Kohinoor-Flower-Decorations-Uppal-Bus-Stop-Uppal/040PXX40-XX40-240327200929-G1F4_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.240327200929.g1f4/catalogue/kohinoor-flower-decorations-uppal-hyderabad-flower-decorators-v74qv5fs7e.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.240327200929.g1f4/catalogue/kohinoor-flower-decorations-uppal-hyderabad-flower-decorators-lza346euhu.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.240327200929.g1f4/catalogue/kohinoor-flower-decorations-uppal-hyderabad-decorators-s4kg7sw7k4.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.240327200929.g1f4/catalogue/kohinoor-flower-decorations-uppal-hyderabad-flower-decorators-7pog9jxhaj.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.240327200929.g1f4/catalogue/kohinoor-flower-decorations-uppal-hyderabad-flower-decorators-89wir8355c.jpg,1,5
ADP Events & Tent House,08460469640,,Near By Ramcharans Guest House Moinabad,Aziznagar Village Road Moinabad,hyderabad,4.8,6 Ratings,"Tent House, Event Organisers",17.327534,78.274877,500075,040PXX40.XX40.251031211435.A9J9,https://www.justdial.com/Hyderabad/ADP-Events-Tent-House-Near-By-Ramcharans-Guest-House-Moinabad/040PXX40-XX40-251031211435-A9J9_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/hyderabad/j9/040pxx40.xx40.251031211435.a9j9/catalogue/adp-events-and-tent-house-moinabad-hyderabad-tent-house-kr2ks61dyf.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j9/040pxx40.xx40.251031211435.a9j9/catalogue/adp-events-and-tent-house-moinabad-hyderabad-tent-house-k1v7g7hjpl.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j9/040pxx40.xx40.251031211435.a9j9/catalogue/4orcgzfl7ot4dte-u4v2koc6n4.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j9/040pxx40.xx40.251031211435.a9j9/catalogue/adp-events-and-tent-house-moinabad-hyderabad-tent-house-kr2ks61dyf-250.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j9/040pxx40.xx40.251031211435.a9j9/catalogue/4orcgzfl7ot4dte-u4v2koc6n4-250.jpg,1,6
Rudra Events & Entertinements,09035270658,,Surabhi Lotus Bulding Yella Reddy Guda Ameerpet Balkampet,Opp to RS Brothers Balkampet,hyderabad,4.6,21 Ratings,"Dance Classes, Decorators",17.4475277778,78.4508666667,500016,040PXX40.XX40.151119131656.P9M2,https://www.justdial.com/Hyderabad/Rudra-Events-Entertinements-Surabhi-Lotus-Bulding-Yella-Reddy-Guda-Ameerpet-Balkampet/040PXX40-XX40-151119131656-P9M2_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/hyderabad/m2/040pxx40.xx40.151119131656.p9m2/catalogue/rudra-events-and-entertinements-balkampet-hyderabad-stage-decorators-4izug077sa.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m2/040pxx40.xx40.151119131656.p9m2/catalogue/rudra-events-and-entertinements-balkampet-hyderabad-dance-classes-b2j47exqwe.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m2/040pxx40.xx40.151119131656.p9m2/catalogue/rudra-events-and-entertinements-balkampet-hyderabad-dance-classes-bckf93rgta.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m2/040pxx40.xx40.151119131656.p9m2/catalogue/rudra-events-and-entertinements-balkampet-hyderabad-dance-classes-byxticyggh.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m2/040pxx40.xx40.151119131656.p9m2/catalogue/rudra-events-and-entertinements-balkampet-hyderabad-stage-decorators-ses1h9ji3a.jpg,1,5
Rockstar Events,08197406251,,Sardhar Patel Nagar Communiti Hall KPHB Colony,Nizampet X Road KPHB Colony,Hyderabad,4.3,161 Ratings,"Caterers, Photographers",17.505684556737,78.379384852608,500085,040PXX40.XX40.120526185504.P3H7,https://www.justdial.com/Hyderabad/Rockstar-Events-Sardhar-Patel-Nagar-Communiti-Hall-Kphb-Colony/040PXX40-XX40-120526185504-P3H7_BZDET,4.3,https://content.jdmagicbox.com/comp/service_catalogue/party-organisers-for-anniversary-040pxx40.xx40.120526185504.p3h7-nmtofrs.jpg;https://content.jdmagicbox.com/comp/service_catalogue/ac-banquet-halls-201-to-300-persons--040pxx40.xx40.120526185504.p3h7-4kragwh.jpg;https://content.jdmagicbox.com/comp/service_catalogue/non-ac-banquet-halls-401-to-500-persons--040pxx40.xx40.120526185504.p3h7-67mcd9a.jpg;https://content.jdmagicbox.com/comp/service_catalogue/non-ac-banquet-halls-101-to-200-persons--040pxx40.xx40.120526185504.p3h7-o7vmah7.jpg;https://content.jdmagicbox.com/comp/service_catalogue/banquet-halls-for-naming-ceremony-040pxx40.xx40.120526185504.p3h7-g35tvej.jpg,1,5
RUKMINI EVENTS,08147439514,,Road No 48 Madhapur,60 Ft Road Madhapur,hyderabad,5,217 Ratings,"Flower Decorators, Birthday Party Decorators",17.446791625747,78.392205149642,500081,040PXX40.XX40.250930173846.D4V4,https://www.justdial.com/Hyderabad/RUKMINI-EVENTS-Road-No-48-Madhapur/040PXX40-XX40-250930173846-D4V4_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/v4/040pxx40.xx40.250930173846.d4v4/catalogue/rukmini-events-madhapur-hyderabad-flower-decorators-7w4578zmzt.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/v4/040pxx40.xx40.250930173846.d4v4/catalogue/rukmini-events-madhapur-hyderabad-flower-decorators-nbft8djoyw.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/v4/040pxx40.xx40.250930173846.d4v4/catalogue/rukmini-events-madhapur-hyderabad-flower-decorators-a6eb51ab4u.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/v4/040pxx40.xx40.250930173846.d4v4/catalogue/rukmini-events-madhapur-hyderabad-flower-decorators-m77xirsyu7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/v4/040pxx40.xx40.250930173846.d4v4/catalogue/rukmini-events-madhapur-hyderabad-flower-decorators-mt7x5pa1yl.jpg,1,5
Atelye Ragtime Events,08867703624,,NEAR GREEN BAWARCHI Alwal,Alwal Road Alwal,hyderabad,4.9,22 Ratings,"Event Organisers, Event Organisers For Wedding",17.503477777778,78.526755555556,500010,040PXX40.XX40.201218142032.A8X2,https://www.justdial.com/Hyderabad/Atelye-Ragtime-Events-Near-Green-Bawarchi-Alwal/040PXX40-XX40-201218142032-A8X2_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/x2/040pxx40.xx40.201218142032.a8x2/catalogue/atelye-ragtime-events-alwal-hyderabad-event-organisers-juzjerdyny.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x2/040pxx40.xx40.201218142032.a8x2/catalogue/atelye-ragtime-events-alwal-hyderabad-event-organisers-ve0oc20w09.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x2/040pxx40.xx40.201218142032.a8x2/catalogue/atelye-ragtime-events-alwal-hyderabad-event-organisers-qivp0dy6wd.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x2/040pxx40.xx40.201218142032.a8x2/catalogue/atelye-ragtime-events-alwal-hyderabad-event-organisers-u6yh14goj8.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x2/040pxx40.xx40.201218142032.a8x2/catalogue/atelye-ragtime-events-alwal-hyderabad-birthday-party-decorators-ql88j5juoi.jpg,1,5
Rajarajeshwara Enterprises,08904938516,,Near Cable Office Tarnaka,Ou Campus Tarnaka,hyderabad,3.4,7 Ratings,"Flower Decorators, Event Organisers",17.422792999722,78.5214404,500007,040PXX40.XX40.190817102450.W4T2,https://www.justdial.com/Hyderabad/Rajarajeshwara-Enterprises-Near-Cable-Office-Tarnaka/040PXX40-XX40-190817102450-W4T2_BZDET,3.4,https://content.jdmagicbox.com/v2/comp/hyderabad/t2/040pxx40.xx40.190817102450.w4t2/catalogue/rajarajeshwara-enterprises-tarnaka-hyderabad-flower-decorators-im047c9vt1.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t2/040pxx40.xx40.190817102450.w4t2/catalogue/rajarajeshwara-enterprises-tarnaka-hyderabad-flower-decorators-im047c9vt1.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t2/040pxx40.xx40.190817102450.w4t2/catalogue/rajarajeshwara-enterprises-tarnaka-hyderabad-flower-decorators-h90lugc7k5.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t2/040pxx40.xx40.190817102450.w4t2/catalogue/rajarajeshwara-enterprises-tarnaka-hyderabad-flower-decorators-19hwoopctu.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t2/040pxx40.xx40.190817102450.w4t2/catalogue/rajarajeshwara-enterprises-tarnaka-hyderabad-flower-decorators-2q579ee010.jpg,1,5
Go Global Vacations LLP,08485914209,,Near By Kondapur Rto OfficeGachibowli to Miyapur Road Hafeezpet,Kondapur Hafeezpet,Hyderabad,4.8,658 Ratings,"Domestic Tour Packages, Tour Operators",17.479709,78.3609863,500049,040PXX40.XX40.110922093650.E5N1,https://www.justdial.com/Hyderabad/Go-Global-Vacations-LLP-Near-By-Kondapur-Rto-Officegachibowli-To-Miyapur-Road-Hafeezpet/040PXX40-XX40-110922093650-E5N1_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.110922093650.e5n1/catalogue/go-global-vacations-llp-hafeezpet-hyderabad-tour-packages-hcb7y1i51b.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.110922093650.e5n1/catalogue/go-global-vacations-llp-hafeezpet-hyderabad-tour-packages-f9z9j2scss.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.110922093650.e5n1/catalogue/go-global-vacation-llp-hafeezpet-hyderabad-tour-packages-lx11ryuy0d.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.110922093650.e5n1/catalogue/go-global-vacations-llp-hafeezpet-hyderabad-tour-packages-kdioq4fail.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.110922093650.e5n1/catalogue/go-global-vacations-llp-hafeezpet-hyderabad-visa-assistance-vaip7j9x7x.jpg,1,6
Rki Events and Wedding Planners,07801986797,,Beside Kims Hospital Kondapur,CWS One Kondapur,hyderabad,4.8,27 Ratings,"Flower Decorators, Event Organisers",17.4644341,78.3679961,500084,040PXX40.XX40.190423104002.N2D8,https://www.justdial.com/Hyderabad/Rki-Events-and-Wedding-Planners-Beside-Kims-Hospital-Kondapur/040PXX40-XX40-190423104002-N2D8_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/hyderabad/d8/040pxx40.xx40.190423104002.n2d8/catalogue/rki-events-and-wedding-planners-kondapur-hyderabad-event-organisers-1h70gws3rs.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d8/040pxx40.xx40.190423104002.n2d8/catalogue/rki-events-and-wedding-planners-kondapur-hyderabad-event-organisers-eoihkexy02.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d8/040pxx40.xx40.190423104002.n2d8/catalogue/rki-events-and-wedding-planners-kondapur-hyderabad-event-organisers-mbwaxiufo0.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c4/pwfl1555995521a8u4c4/catalogue/-nc3k0o8o5v.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d8/040pxx40.xx40.190423104002.n2d8/catalogue/rki-events-and-wedding-planners-kphb-colony-hyderabad-event-organisers-4tiy4wingn.jpg,1,1
Book An Event,08123923547,,Near SKN Kalashetram Vanasthalipuram,Bank Colony Vanasthalipuram,hyderabad,4.9,14 Ratings,"Flower Decorators, Birthday Party Decorators",17.312559825477,78.584029313834,500070,040PXX40.XX40.230801183952.W8L6,https://www.justdial.com/Hyderabad/Book-An-Event-Near-Skn-Kalashetram-Vanasthalipuram/040PXX40-XX40-230801183952-W8L6_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/l6/040pxx40.xx40.230801183952.w8l6/catalogue/bookanevent-vanasthalipuram-hyderabad-event-management-companies-onmh6r0j0t.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/l6/040pxx40.xx40.230801183952.w8l6/catalogue/bookanevent-vanasthalipuram-hyderabad-event-management-companies-g3c9t36lx5.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/l6/040pxx40.xx40.230801183952.w8l6/catalogue/bookanevent-vanasthalipuram-hyderabad-event-management-companies-iby5syj1gy.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/l6/040pxx40.xx40.230801183952.w8l6/catalogue/bookanevent-vanasthalipuram-hyderabad-event-management-companies-2h9vfvjs33.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/l6/040pxx40.xx40.230801183952.w8l6/catalogue/book-an-event-vanasthalipuram-hyderabad-event-management-companies-mj05tpz6tl.jpg,1,1
Ah Events,09054928330,,Mustafa Nagar Vattepally,Vattepally,hyderabad,3.5,2 Ratings,"Flower Decorators, Birthday Party Decorators",17.3238377,78.4554914,500053,040PXX40.XX40.260525160043.S1J1,https://www.justdial.com/Hyderabad/Ah-Events-Mustafa-Nagar-Vattepally/040PXX40-XX40-260525160043-S1J1_BZDET,3.5,https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.260525160043.s1j1/catalogue/ah-events-vattepally-hyderabad-decorators-qoe32eoum8.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.260525160043.s1j1/catalogue/ah-events-vattepally-hyderabad-decorators-334vy75bm7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.260525160043.s1j1/catalogue/ah-events-vattepally-hyderabad-decorators-aovr7rj4rh.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.260525160043.s1j1/catalogue/ah-events-vattepally-hyderabad-decorators-6nqhfqf659.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.260525160043.s1j1/catalogue/ah-events-vattepally-hyderabad-decorators-tvwqrp8yov.jpg,1,1
SS Sound,09980688682,,Near Meharban Hotel Sultan Shahi,Sultan Shahi Moghal Pura Sultan Shahi,hyderabad,5,13 Ratings,"Flower Decorators, Birthday Party Decorators",17.3528426,78.480782,500065,040PXX40.XX40.250709180705.V3X1,https://www.justdial.com/Hyderabad/SS-Sound-Near-Meharban-Hotel-Sultan-Shahi/040PXX40-XX40-250709180705-V3X1_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/x1/040pxx40.xx40.250709180705.v3x1/catalogue/ss-sound-sultan-shahi-hyderabad-wedding-planners-7ktndbv777.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x1/040pxx40.xx40.250709180705.v3x1/catalogue/ss-sound-sultan-shahi-hyderabad-wedding-planners-dx5z7yv0pe.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x1/040pxx40.xx40.250709180705.v3x1/catalogue/ss-sound-sultan-shahi-hyderabad-wedding-planners-u5ymf69w4z.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x1/040pxx40.xx40.250709180705.v3x1/catalogue/ss-sound-sultan-shahi-hyderabad-wedding-planners-09ubev1p99.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/x1/040pxx40.xx40.250709180705.v3x1/catalogue/ss-sound-sultan-shahi-hyderabad-wedding-planners-garm5p3v9p.jpg,1,1
Esha Event's By ( Balaji Rentals ),07411949018,, Thumkunta,Shamirpet Main Road Thumkunta,Hyderabad,5,1 Rating,"Tent House, Event Organisers",17.5686299,78.5559244,500078,040PXX40.XX40.190405114037.W7N1,https://www.justdial.com/Rangareddy/Esha-Events-By-Balaji-Rentals-Thumkunta/040PXX40-XX40-190405114037-W7N1_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.190405114037.w7n1/catalogue/esha-event-s-by-balaji-rentals-thumkunta-rangareddy-tents-on-rent-fg0ry536is.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.190405114037.w7n1/catalogue/esha-event-s-by-balaji-rentals-thumkunta-rangareddy-tents-on-rent-5x2x2v0sug.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.190405114037.w7n1/catalogue/balaji-rentals-tent-house-suppliers-thumkunta-rangareddy-tents-on-rent-tzrqh7n5ws.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.190405114037.w7n1/catalogue/balaji-rentals-tent-house-suppliers-thumkunta-rangareddy-tents-on-rent-tzrqh7n5ws.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n1/040pxx40.xx40.190405114037.w7n1/catalogue/esha-event-s-by-balaji-rentals-thumkunta-rangareddy-tents-on-rent-5x2x2v0sug.jpg,1,1
Season 5 Events,08197674740,, Moula Ali,Road No.1 Moula Ali,hyderabad,4.9,133 Ratings,"Caterers, Event Organisers",17.4730596,78.5500944,500040,040PXX40.XX40.161109201757.Q9M6,https://www.justdial.com/Hyderabad/Season-5-Events-Moula-Ali/040PXX40-XX40-161109201757-Q9M6_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/m6/040pxx40.xx40.161109201757.q9m6/catalogue/season-5-events-moula-ali-hyderabad-event-organisers-45n6mth.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m6/040pxx40.xx40.161109201757.q9m6/catalogue/season-5-events-moula-ali-hyderabad-event-organisers-for-dance-parties-h5oahly63x.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m6/040pxx40.xx40.161109201757.q9m6/catalogue/season-5-events-moula-ali-hyderabad-event-organisers-2vdfxjv.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m6/040pxx40.xx40.161109201757.q9m6/catalogue/season-5-events-moula-ali-hyderabad-event-organisers-for-dance-parties-6ziqm2akx7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/m6/040pxx40.xx40.161109201757.q9m6/catalogue/season-5-events-moula-ali-hyderabad-event-organisers-for-dance-parties-s1ijymwxgv.jpg,1,1
Wow Elite Events,08460208002,,Near Vejetha Super Markaet Bachupally,Street No.18 Bachupally,hyderabad,3.5,12 Ratings,"Caterers, Flower Decorators",17.549313888889,78.362013888889,500090,040PXX40.XX40.230622130446.L1K8,https://www.justdial.com/Hyderabad/Wow-Elite-Events-Near-Vejetha-Super-Markaet-Bachupally/040PXX40-XX40-230622130446-L1K8_BZDET,3.5,https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.230622130446.l1k8/catalogue/wow-elite-events-bachupally-hyderabad-caterers-af7rp7s8el.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.230622130446.l1k8/catalogue/wow-elite-events-bachupally-hyderabad-caterers-uow2i6mve6.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.230622130446.l1k8/catalogue/wow-elite-events-bachupally-hyderabad-caterers-ktcnpsqcvy.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.230622130446.l1k8/catalogue/wow-elite-events-bachupally-hyderabad-caterers-ssra7ni9al.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.230622130446.l1k8/catalogue/wow-elite-events-bachupally-hyderabad-caterers-psga4b94ny.jpg,1,1
Wizard Entertainment,08197711841,,Anjaiah Nagar Near Radisson Hotel Gachibowli,HMI Tower Gachibowli,hyderabad,4,42 Ratings,"Caterers, Flower Decorators",17.445958,78.358681,500032,040PXX40.XX40.170327163117.F2K8,https://www.justdial.com/Hyderabad/Wizard-Entertainment-Anjaiah-Nagar-Near-Radisson-Hotel-Gachibowli/040PXX40-XX40-170327163117-F2K8_BZDET,4,https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.170327163117.f2k8/catalogue/wizard-entertainment-gachibowli-hyderabad-balloon-decorators-n229h30z7w.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.170327163117.f2k8/catalogue/wizard-entertainment-gachibowli-hyderabad-balloon-decorators-41uqtsdav2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.170327163117.f2k8/catalogue/wizard-entertainment-gachibowli-hyderabad-balloon-decorators-m41vtjqd2h.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.170327163117.f2k8/catalogue/wizard-entertainment-gachibowli-hyderabad-balloon-decorators-i34zde9xv5.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k8/040pxx40.xx40.170327163117.f2k8/catalogue/wizard-entertainment-gachibowli-hyderabad-balloon-decorators-jm5fwdqx1m.jpg,1,1
Aahlada Events,09731647465,,Near By Mahila Bhavan Vanasthalipuram,Sahebnagar Vanasthalipuram,hyderabad,5,35 Ratings,"Birthday Party Decorators, Event Organisers",17.3536388,78.5643281,500070,040PXX40.XX40.251006225502.Q1Z3,https://www.justdial.com/Hyderabad/Aahlada-Events-Near-By-Mahila-Bhavan-Vanasthalipuram/040PXX40-XX40-251006225502-Q1Z3_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/z3/040pxx40.xx40.251006225502.q1z3/catalogue/aahlada-events-vanasthalipuram-hyderabad-caterers-01hhgwy4q9.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z3/040pxx40.xx40.251006225502.q1z3/catalogue/aahlada-events-vanasthalipuram-hyderabad-flower-decorators-pz7i6b5lbh.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z3/040pxx40.xx40.251006225502.q1z3/catalogue/aahlada-events-vanasthalipuram-hyderabad-flower-decorators-fx2kkql2ue.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z3/040pxx40.xx40.251006225502.q1z3/catalogue/aahlada-events-vanasthalipuram-hyderabad-flower-decorators-vprn9e84qe.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z3/040pxx40.xx40.251006225502.q1z3/catalogue/aahlada-events-vanasthalipuram-hyderabad-flower-decorators-fuk66k8czs.jpg,1,1
Events By Yash,08460422163,,Beside SRL Colony Arch Kothapet,SRL Colony Kothapet,hyderabad,4.6,15 Ratings,"Flower Decorators, Event Organisers",17.3730192,78.547636,500035,040PXX40.XX40.240705140922.C9T6,https://www.justdial.com/Hyderabad/Events-By-Yash-Beside-Srl-Colony-Arch-Kothapet/040PXX40-XX40-240705140922-C9T6_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/hyderabad/t6/040pxx40.xx40.240705140922.c9t6/catalogue/events-by-yash-kothapet-hyderabad-event-organisers-6iilasciuh.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t6/040pxx40.xx40.240705140922.c9t6/catalogue/events-by-yash-kothapet-hyderabad-event-organisers-zfy00mm8l0.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t6/040pxx40.xx40.240705140922.c9t6/catalogue/events-by-yash-kothapet-hyderabad-event-organisers-yvy4s7fdu0.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t6/040pxx40.xx40.240705140922.c9t6/catalogue/events-by-yash-kothapet-hyderabad-event-organisers-fupz788zzn.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t6/040pxx40.xx40.240705140922.c9t6/catalogue/events-by-yash-kothapet-hyderabad-event-organisers-h5p62rs45i.jpg,1,1
Vishwa Events,06366789679,,Near Saptagiri Function Hall Malkajgiri,Mallikarjuna Nagar Road Malkajgiri,hyderabad,4.7,314 Ratings,"Flower Decorators, Birthday Party Decorators",17.4423255,78.5319996,500047,040PXX40.XX40.170919174557.M2J8,https://www.justdial.com/Hyderabad/Vishwa-Events-Near-Saptagiri-Function-Hall-Malkajgiri/040PXX40-XX40-170919174557-M2J8_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/hyderabad/j8/040pxx40.xx40.170919174557.m2j8/catalogue/vishwa-events-and-wedding-planners-malkajgiri-hyderabad-event-organisers-x7nbpqkiqa.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j8/040pxx40.xx40.170919174557.m2j8/catalogue/vishwa-events-and-wedding-planners-malkajgiri-hyderabad-event-organisers-j9lg4buwms.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j8/040pxx40.xx40.170919174557.m2j8/catalogue/vishwa-events-and-wedding-planners-malkajgiri-hyderabad-event-organisers-dz5d7ntsdu.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j8/040pxx40.xx40.170919174557.m2j8/catalogue/vishwa-events-and-wedding-planners-malkajgiri-hyderabad-event-organisers-lof7g411gn.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j8/040pxx40.xx40.170919174557.m2j8/catalogue/vishwa-events-and-wedding-planners-malkajgiri-hyderabad-event-organisers-ty39kcbg2k.jpg,1,1
